sku,qty,est_cost,supplier,lead_time_days,day_generated,arrival_day
AJAB 2KG MAIZE MEAL FLOUR,5,621.0456365092074,GRAIN INDUSTRIES LIMITED,2,14,17
AQUAMIST 1LTR SPARKLING WATER,9,684.2334568554793,AQUAMIST LIMITED,2,14,17
FANTA BLACKCURRANT PET 500ML,5,264.69345732314844,COCA COLA BEVERAGES KENYA LTD,2,14,17
AQUAMIST 1.5LT MINERAL WATER,4,295.207250755287,AQUAMIST LIMITED,2,14,17
VELVEX SNOW WHITE 10 PACK,4,1463.1239819004525,CHANDARIA INDUSTRIES  LTD,2,14,17
ROTHMANS SWITCH BLUE 20S,3,876.0019024970272,NOBLE OUTLOOK LIMITED,2,14,17
FANTA BLACKCURRANT PET 2LTS,4,489.02507729302647,COCA COLA BEVERAGES KENYA LTD,2,14,17
FC 500G (14D) FRESH SAFARI BEEF SAUSAGE,3,878.8431703204046,FARMERS CHOICE LTD,2,14,17
FANTA PASSION PET 2LTS,3,366.5268663011388,COCA COLA BEVERAGES KENYA LTD,2,14,17
FESTIVE TORTILLA WRAP 8 INCH,3,658.7156626506024,DPL FESTIVE  LIMITED,2,14,17
BLUE BAND 1KG MED FAT SPREAD,4,1531.5966246996638,SUPER SAVERS DISTRIBUTION LTD,2,14,17
DL 70ML MINI FIESTA CARAMEL N NUTS,3,165.67284144427003,GLACIER PRODUCTS LTD G P,2,14,17
TENA 100S SERVIETTES WHITE,2,159.39459459459465,AFRICAN COTTON INDUSTRIES LTD,2,14,17
OREO 31.3G ENROBED,2,102.39068994181214,HASBAH KENYA LTD CADBURY,2,14,17
MILL BAKERS 200G QUEEN CAKE,1,105.60000000000001,MILL BAKERS LIMITED,2,14,17
FRESHA 5L WHOLE MILK,6,2397.4788273615636,GITHUNGURI DAIRY FARMERS,2,15,18
AJAB 2KG MAIZE MEAL FLOUR,5,621.0456365092074,GRAIN INDUSTRIES LIMITED,2,15,18
SUPA LOAF WHITE BREAD 600G,3,240.0,MINI BAKERIES NBI  LTD,2,15,18
KINGSMIL 400G KUBWA WAO WHITE BREAD,3,156.0,KENAFRIC BAKERY LTD,2,15,18
AQUAMIST 1LTR SPARKLING WATER,10,760.259396506088,AQUAMIST LIMITED,2,15,18
FANTA BLACKCURRANT PET 500ML,5,264.69345732314844,COCA COLA BEVERAGES KENYA LTD,2,15,18
VELVEX SNOW WHITE 10 PACK,4,1463.1239819004525,CHANDARIA INDUSTRIES  LTD,2,15,18
AQUAMIST 5LT MINERAL WATER,4,684.8858835831298,AQUAMIST LIMITED,2,15,18
ROTHMANS SWITCH BLUE 20S,3,876.0019024970272,NOBLE OUTLOOK LIMITED,2,15,18
FANTA BLACKCURRANT PET 2LTS,5,611.2813466162831,COCA COLA BEVERAGES KENYA LTD,2,15,18
BIO 90ML NATURAL Y0GHURT,3,189.60000000000002,BIO FOOD PRODUCTS LTD,2,15,18
FANTA PASSION 500ML PET,2,106.42568636575152,COCA COLA BEVERAGES KENYA LTD,2,15,18
FESTIVE TORTILLA WRAP 8 INCH,4,878.2875502008033,DPL FESTIVE  LIMITED,2,15,18
BLUE BAND 1KG MED FAT SPREAD,3,1148.6974685247478,SUPER SAVERS DISTRIBUTION LTD,2,15,18
DL 70ML MINI FIESTA CARAMEL N NUTS,3,165.67284144427003,GLACIER PRODUCTS LTD G P,2,15,18
URBAN STIX 35G THAI SWEET CHILLI SNACKS,2,56.0,NORDA INDUSTRIES LTD.,2,15,18
OREO 31.3G ENROBED,2,102.39068994181214,HASBAH KENYA LTD CADBURY,2,15,18
MILL BAKERS 200G QUEEN CAKE,1,105.60000000000001,MILL BAKERS LIMITED,2,15,18
FRESHA 5L WHOLE MILK,9,3596.218241042345,GITHUNGURI DAIRY FARMERS,2,16,19
SUPA LOAF WHITE BREAD 600G,5,400.0,MINI BAKERIES NBI  LTD,2,16,19
SOKO 1KG MAIZE MEAL FLOUR,2,126.80250120250122,CAPWELL INDUSTRIES LTD,2,16,19
AQUAMIST 1LTR SPARKLING WATER,11,836.2853361566969,AQUAMIST LIMITED,2,16,19
FANTA BLACKCURRANT PET 500ML,5,264.69345732314844,COCA COLA BEVERAGES KENYA LTD,2,16,19
VELVEX SNOW WHITE 10 PACK,4,1463.1239819004525,CHANDARIA INDUSTRIES  LTD,2,16,19
AQUAMIST 5LT MINERAL WATER,3,513.6644126873474,AQUAMIST LIMITED,2,16,19
MAYERS 500ML STILL MINERAL WATER,3,114.88517596871668,MALACHITE LIMITED,2,16,19
BIO 150ML MANGO YOGHURT,3,284.10574712643677,BIO FOOD PRODUCTS LTD,2,16,19
BIO 90ML NATURAL Y0GHURT,5,316.0,BIO FOOD PRODUCTS LTD,2,16,19
LEADAV YELLOW YOLK EGGS 30PACK TRAY,3,1171.2517520215633,LEADAV POULTRY FARM LTD,2,16,19
DL 70ML MINI FIESTA CARAMEL N NUTS,4,220.89712192569337,GLACIER PRODUCTS LTD G P,2,16,19
URBAN STIX 35G THAI SWEET CHILLI SNACKS,2,56.0,NORDA INDUSTRIES LTD.,2,16,19
OREO 31.3G ENROBED,3,153.58603491271822,HASBAH KENYA LTD CADBURY,2,16,19
BROOKSIDE 450G NATURAL PROBIOTIC YOGHURT,2,253.52817337461298,BROOKSIDE DAIRY LIMITED,2,16,19
CADBURY 80G DAIRY MILK,2,416.295464362851,HASBAH KENYA LTD CADBURY,2,16,19
MILL BAKERS 200G QUEEN CAKE,1,105.60000000000001,MILL BAKERS LIMITED,2,16,19
SUPA LOAF WHITE BREAD 600G,6,480.0,MINI BAKERIES NBI  LTD,2,17,20
SOKO 1KG MAIZE MEAL FLOUR,3,190.20375180375183,CAPWELL INDUSTRIES LTD,2,17,20
DAIMA 200ML MILK FINO BORA,2,39.96476783149832,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,17,20
KRACKLES BANG BANG CHILLI 30G,6,264.47636363636366,PROPACK KENYA LTD,2,17,20
AQUAMIST 5LT MINERAL WATER,4,684.8858835831298,AQUAMIST LIMITED,2,17,20
MARS SINGLE BARS 40G,3,421.7943797899518,RADBONE CLARK LIMITED MARS,2,17,20
MAYERS 500ML STILL MINERAL WATER,4,153.18023462495557,MALACHITE LIMITED,2,17,20
BIO 150ML MANGO YOGHURT,3,284.10574712643677,BIO FOOD PRODUCTS LTD,2,17,20
BIO 90ML NATURAL Y0GHURT,5,316.0,BIO FOOD PRODUCTS LTD,2,17,20
LEADAV YELLOW YOLK EGGS 30PACK TRAY,3,1171.2517520215633,LEADAV POULTRY FARM LTD,2,17,20
KNORR 51G 6S BEEF CUBES,3,225.13962264150945,UNILEVER KENYA LIMITED,2,17,20
KABARNET 500ML SPARKLING WATER,2,78.4,KHETIA DRAPERS LTD,2,17,20
URBAN STIX 35G THAI SWEET CHILLI SNACKS,2,56.0,NORDA INDUSTRIES LTD.,2,17,20
OREO 31.3G ENROBED,2,102.39068994181214,HASBAH KENYA LTD CADBURY,2,17,20
BROOKSIDE 450G NATURAL PROBIOTIC YOGHURT,2,253.52817337461298,BROOKSIDE DAIRY LIMITED,2,17,20
ZESTA 100G BI-CARBONATE OF SODA,2,35.20103963612736,TRUFOODS LIMITED T F,2,17,20
CADBURY 80G DAIRY MILK,3,624.4431965442766,HASBAH KENYA LTD CADBURY,2,17,20
BROOKSIDE 1L SWEETEND LALA BOTTLE,3,429.6,BROOKSIDE DAIRY LIMITED,2,17,20
JIAN 15 PACK YELLOW YOLK EGGS,1,329.144687112989,JIAN CEREALS DEPOT,2,17,20
MILL BAKERS 200G QUEEN CAKE,1,105.60000000000001,MILL BAKERS LIMITED,2,17,20
NATURES 400G GOLD  BROWN,3,156.00581395348837,DPL FESTIVE  LIMITED,2,18,21
EXE 2KG CHAPATI FLOUR,2,270.8745762711864,UNGA LTD,2,18,21
SOKO 1KG MAIZE MEAL FLOUR,3,190.20375180375183,CAPWELL INDUSTRIES LTD,2,18,21
DAIMA 200ML MILK FINO BORA,2,39.96476783149832,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,18,21
TUSKER CAN 500ML BEER,11,1871.7395553621927,KENYA BREWERIES LTD,2,18,21
KRACKLES BANG BANG CHILLI 30G,5,220.39696969696973,PROPACK KENYA LTD,2,18,21
MARS SINGLE BARS 40G,3,421.7943797899518,RADBONE CLARK LIMITED MARS,2,18,21
MAYERS 500ML STILL MINERAL WATER,4,153.18023462495557,MALACHITE LIMITED,2,18,21
BROOKSIDE 500G SALTED BUTTER,3,1802.740412044374,BROOKSIDE DAIRY LIMITED,2,18,21
BIO 150ML MANGO YOGHURT,4,378.80766283524906,BIO FOOD PRODUCTS LTD,2,18,21
PICK N PEEL 1LT APPLE,3,620.5260484801847,KEVIAN KENYA LTD,2,18,21
LEADAV YELLOW YOLK EGGS 30PACK TRAY,3,1171.2517520215633,LEADAV POULTRY FARM LTD,2,18,21
KNORR 51G 6S BEEF CUBES,3,225.13962264150945,UNILEVER KENYA LIMITED,2,18,21
BROOKSIDE 250G NATURAL PROBIOTIC YOGHURT,3,222.9541924592009,BROOKSIDE DAIRY LIMITED,2,18,21
MAYERS 750ML GLASS SPARKLING WATER,2,158.4,MALACHITE LIMITED,2,18,21
MAYERS 750ML GLASS SPARKLING EMPTY BOTTLE,2,152.0,MALACHITE LIMITED,2,18,21
KABARNET 500ML SPARKLING WATER,2,78.4,KHETIA DRAPERS LTD,2,18,21
BROOKSIDE 450G NATURAL PROBIOTIC YOGHURT,3,380.2922600619195,BROOKSIDE DAIRY LIMITED,2,18,21
ZESTA 100G BI-CARBONATE OF SODA,3,52.80155945419104,TRUFOODS LIMITED T F,2,18,21
CADBURY 80G DAIRY MILK,3,624.4431965442766,HASBAH KENYA LTD CADBURY,2,18,21
BROOKSIDE 1L SWEETEND LALA BOTTLE,3,429.6,BROOKSIDE DAIRY LIMITED,2,18,21
JIAN 6 PACK YELLOW YOLK EGGS,1,329.144687112989,JIAN CEREALS DEPOT,2,18,21
JIAN 15 PACK YELLOW YOLK EGGS,1,329.144687112989,JIAN CEREALS DEPOT,2,18,21
SOKO 2KG MAIZE MEAL,12,1403.0088190290721,CAPWELL INDUSTRIES LTD,2,19,22
DAIMA 450ML ESL MAZIWA BORA,11,393.8143214822234,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,19,22
NATURES 400G GOLD  BROWN,2,104.00387596899225,DPL FESTIVE  LIMITED,2,19,22
EXE 2KG CHAPATI FLOUR,3,406.3118644067796,UNGA LTD,2,19,22
DAIMA 200ML MILK FINO BORA,2,39.96476783149832,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,19,22
TUSKER CAN 500ML BEER,12,2041.8976967587555,KENYA BREWERIES LTD,2,19,22
AQUAMIST 500ML MINERAL WATER,9,355.2999790136412,AQUAMIST LIMITED,2,19,22
KRACKLES BANG BANG CHILLI 30G,7,308.55575757575764,PROPACK KENYA LTD,2,19,22
HIGHLANDS 500ML MINERAL WATER,5,100.00169887449566,HIGHLANDS DRINKS LIMITED,2,19,22
KABARNET 300ML MINERAL WATER,4,60.91600207146556,KHETIA DRAPERS LTD,2,19,22
MARS SINGLE BARS 40G,3,421.7943797899518,RADBONE CLARK LIMITED MARS,2,19,22
BROOKSIDE 500G SALTED BUTTER,2,1201.826941362916,BROOKSIDE DAIRY LIMITED,2,19,22
PICK N PEEL 1LT APPLE,3,620.5260484801847,KEVIAN KENYA LTD,2,19,22
KNORR 51G 6S BEEF CUBES,3,225.13962264150945,UNILEVER KENYA LIMITED,2,19,22
BROOKSIDE 250G NATURAL PROBIOTIC YOGHURT,3,222.9541924592009,BROOKSIDE DAIRY LIMITED,2,19,22
MAYERS 750ML GLASS SPARKLING WATER,3,237.60000000000002,MALACHITE LIMITED,2,19,22
MAYERS 750ML GLASS SPARKLING EMPTY BOTTLE,3,228.0,MALACHITE LIMITED,2,19,22
KABARNET 500ML SPARKLING WATER,2,78.4,KHETIA DRAPERS LTD,2,19,22
BROOKSIDE 250G SALTED BUTTER,2,676.2981615598887,BROOKSIDE DAIRY LIMITED,2,19,22
ZESTA 100G BI-CARBONATE OF SODA,2,35.20103963612736,TRUFOODS LIMITED T F,2,19,22
CADBURY 80G DAIRY MILK,1,208.1477321814255,HASBAH KENYA LTD CADBURY,2,19,22
BROOKSIDE 1L SWEETEND LALA BOTTLE,3,429.6,BROOKSIDE DAIRY LIMITED,2,19,22
JIAN 6 PACK YELLOW YOLK EGGS,2,658.289374225978,JIAN CEREALS DEPOT,2,19,22
JIAN 15 PACK YELLOW YOLK EGGS,2,658.289374225978,JIAN CEREALS DEPOT,2,19,22
TUZO 500ML WHOLE MILK (FINO PACK) 180DAYS,24,981.5887973261108,BROOKSIDE DAIRY LIMITED,2,20,23
SOKO 2KG MAIZE MEAL,15,1753.76102378634,CAPWELL INDUSTRIES LTD,2,20,23
DAIMA 450ML ESL MAZIWA BORA,15,537.019529293941,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,20,23
NATURES 400G GOLD  BROWN,2,104.00387596899225,DPL FESTIVE  LIMITED,2,20,23
EXE 2KG CHAPATI FLOUR,3,406.3118644067796,UNGA LTD,2,20,23
TUSKER CAN 500ML BEER,14,2382.2139795518815,KENYA BREWERIES LTD,2,20,23
AQUAMIST 500ML MINERAL WATER,14,552.6888562434419,AQUAMIST LIMITED,2,20,23
HIGHLANDS 500ML MINERAL WATER,8,160.00271819919305,HIGHLANDS DRINKS LIMITED,2,20,23
VELVEX 100S WHITE SERVIETTES,4,371.8252681140466,CHANDARIA INDUSTRIES  LTD,2,20,23
KABARNET 300ML MINERAL WATER,6,91.37400310719835,KHETIA DRAPERS LTD,2,20,23
COKE ZERO SUGAR 300ML,4,128.0,COCA COLA BEVERAGES KENYA LTD,2,20,23
BROOKSIDE 500G SALTED BUTTER,3,1802.740412044374,BROOKSIDE DAIRY LIMITED,2,20,23
JIAN 30 PACK YELLOW YOLK EGGS,3,1179.2986980781152,JIAN CEREALS DEPOT,2,20,23
FELIX 85G CAT CHICKEN,2,304.72781211372074,MERIT AFRICA LTD,2,20,23
PICK N PEEL 1LT APPLE,3,620.5260484801847,KEVIAN KENYA LTD,2,20,23
FC 1KG (14D) FRESH PORK VALUE PACK,2,1121.7918732171156,FARMERS CHOICE LTD,2,20,23
BROOKSIDE 250G NATURAL PROBIOTIC YOGHURT,3,222.9541924592009,BROOKSIDE DAIRY LIMITED,2,20,23
MAYERS 750ML GLASS SPARKLING WATER,3,237.60000000000002,MALACHITE LIMITED,2,20,23
MAYERS 750ML GLASS SPARKLING EMPTY BOTTLE,3,228.0,MALACHITE LIMITED,2,20,23
BROOKSIDE 250G SALTED BUTTER,2,676.2981615598887,BROOKSIDE DAIRY LIMITED,2,20,23
KNORR 51G 6S BEEF CHILLI CUBES,1,75.39268817204301,UNILEVER KENYA LIMITED,2,20,23
JIAN 6 PACK YELLOW YOLK EGGS,2,658.289374225978,JIAN CEREALS DEPOT,2,20,23
JIAN 15 PACK YELLOW YOLK EGGS,2,658.289374225978,JIAN CEREALS DEPOT,2,20,23
TUZO 500ML WHOLE MILK (FINO PACK) 180DAYS,29,1186.0864634357172,BROOKSIDE DAIRY LIMITED,2,21,24
SOKO 2KG MAIZE MEAL,17,1987.5958269578523,CAPWELL INDUSTRIES LTD,2,21,24
DAIMA 450ML ESL MAZIWA BORA,18,644.4234351527292,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,21,24
EXE 2KG ALL PURPOSE FLOUR,16,2049.4691843796345,UNGA LTD,2,21,24
BROOKSIDE 200ML  WHOLE MILK TCA,4,102.40191904047977,BROOKSIDE DAIRY LIMITED,2,21,24
AQUAMIST 500ML MINERAL WATER,17,671.1221825813222,AQUAMIST LIMITED,2,21,24
SCHWEPPES TONIC WATER 500ML PET,8,485.6640269587195,COCA COLA BEVERAGES KENYA LTD,2,21,24
HIGHLANDS 500ML MINERAL WATER,8,160.00271819919305,HIGHLANDS DRINKS LIMITED,2,21,24
VELVEX 100S WHITE SERVIETTES,6,557.7379021710699,CHANDARIA INDUSTRIES  LTD,2,21,24
KABARNET 300ML MINERAL WATER,8,121.83200414293113,KHETIA DRAPERS LTD,2,21,24
COKE ZERO SUGAR 300ML,5,160.0,COCA COLA BEVERAGES KENYA LTD,2,21,24
ILARA 500ML TNC PLAIN CUP,3,281.88331034482763,BROOKSIDE DAIRY LIMITED,2,21,24
JIAN 30 PACK YELLOW YOLK EGGS,4,1572.3982641041537,JIAN CEREALS DEPOT,2,21,24
FELIX 85G CAT CHICKEN,4,609.4556242274415,MERIT AFRICA LTD,2,21,24
BLUE BAND 500G MED FAT SPREAD,3,658.8540376629649,SUPER SAVERS DISTRIBUTION LTD,2,21,24
FC 1KG (14D) FRESH PORK VALUE PACK,3,1682.6878098256734,FARMERS CHOICE LTD,2,21,24
DL 70ML MINI FIESTA CLASSIC,3,165.70044313146235,GLACIER PRODUCTS LTD G P,2,21,24
BROOKSIDE 250G SALTED BUTTER,2,676.2981615598887,BROOKSIDE DAIRY LIMITED,2,21,24
KNORR 51G 6S BEEF CHILLI CUBES,2,150.78537634408602,UNILEVER KENYA LIMITED,2,21,24
JIAN 6 PACK YELLOW YOLK EGGS,2,658.289374225978,JIAN CEREALS DEPOT,2,21,24
JIAN 15 PACK YELLOW YOLK EGGS,1,329.144687112989,JIAN CEREALS DEPOT,2,21,24
TUZO 500ML WHOLE MILK (FINO PACK) 180DAYS,34,1390.5841295453235,BROOKSIDE DAIRY LIMITED,2,22,25
DAIMA 450ML ESL MAZIWA BORA,13,465.4169253880822,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,22,25
EXE 2KG ALL PURPOSE FLOUR,18,2305.652832427089,UNGA LTD,2,22,25
FESTIVE 400G FINEST SUPER SEEDED BREAD,4,416.00086021505376,DPL FESTIVE  LIMITED,2,22,25
BROOKSIDE 200ML  WHOLE MILK TCA,4,102.40191904047977,BROOKSIDE DAIRY LIMITED,2,22,25
COKE ZERO 500ML PET,14,729.9645813282002,COCA COLA BEVERAGES KENYA LTD,2,22,25
AQUAMIST 500ML MINERAL WATER,11,434.2555299055615,AQUAMIST LIMITED,2,22,25
TUSKER 500ML LAGER BEER,9,1504.8000000000002,KENYA BREWERIES LTD,2,22,25
SCHWEPPES TONIC WATER 500ML PET,9,546.3720303285594,COCA COLA BEVERAGES KENYA LTD,2,22,25
AQUAMIST 500ML SPARKLING WATER,7,385.8242829049509,AQUAMIST LIMITED,2,22,25
DL 37G FILLED CHOCOLATES MINT CHOC,7,390.21561147619815,GLACIER PRODUCTS LTD 2ND,2,22,25
BALOZI 500ML CAN,6,986.5736151674063,KENYA BREWERIES LTD,2,22,25
COKE PET 2LTS,6,790.1761379971251,COCA COLA BEVERAGES KENYA LTD,2,22,25
KERINGET 1LT MINERAL WATER,5,347.4672754946728,COCA COLA BEVERAGES KENYA LTD,2,22,25
VELVEX 100S WHITE SERVIETTES,6,557.7379021710699,CHANDARIA INDUSTRIES  LTD,2,22,25
KERINGET 1LT SPARKLING MINERAL WATER,5,421.3056045118083,COCA COLA BEVERAGES KENYA LTD,2,22,25
COKE ZERO SUGAR 300ML,6,192.0,COCA COLA BEVERAGES KENYA LTD,2,22,25
ILARA 500ML TNC PLAIN CUP,4,375.8444137931035,BROOKSIDE DAIRY LIMITED,2,22,25
JIAN 30 PACK YELLOW YOLK EGGS,5,1965.4978301301921,JIAN CEREALS DEPOT,2,22,25
FELIX 85G CAT CHICKEN,4,609.4556242274415,MERIT AFRICA LTD,2,22,25
BLUE BAND 500G MED FAT SPREAD,2,439.2360251086432,SUPER SAVERS DISTRIBUTION LTD,2,22,25
MILL BAKERS 300G  ENGLISH MUFFINS,3,316.8,MILL BAKERS LIMITED,2,22,25
FC 1KG (14D) FRESH PORK VALUE PACK,3,1682.6878098256734,FARMERS CHOICE LTD,2,22,25
DL 70ML MINI FIESTA CLASSIC,3,165.70044313146235,GLACIER PRODUCTS LTD G P,2,22,25
FC 125G (30D) FRESH NYAMABITE,2,147.39540507859732,FARMERS CHOICE LTD,2,22,25
ILARA 1LT MAZIWA LALA  PLASTIC BOTTLE,2,267.2,BROOKSIDE DAIRY LIMITED,2,22,25
KNORR 51G 6S BEEF CHILLI CUBES,3,226.17806451612904,UNILEVER KENYA LIMITED,2,22,25
JIAN 6 PACK YELLOW YOLK EGGS,1,329.144687112989,JIAN CEREALS DEPOT,2,22,25
SANTA MARIA 70G TOMATO PASTE SATCHET,1,29.893457943925235,DEBENHAM AND FEAR LTD,2,22,25
EXE 2KG ALL PURPOSE FLOUR,20,2561.8364804745434,UNGA LTD,2,23,26
FESTIVE 400G FINEST SUPER SEEDED BREAD,7,728.0015053763441,DPL FESTIVE  LIMITED,2,23,26
BROOKSIDE 200ML  WHOLE MILK TCA,7,179.20335832083958,BROOKSIDE DAIRY LIMITED,2,23,26
RINSUN 5LT SUNFLOWER OIL,3,3815.916351501669,KAPA OIL REFINERIES LTD,2,23,26
COKE PET 350ML,13,505.48437384558554,COCA COLA BEVERAGES KENYA LTD,2,23,26
COKE ZERO 500ML PET,13,677.8242540904716,COCA COLA BEVERAGES KENYA LTD,2,23,26
TUSKER 500ML LAGER BEER,10,1672.0000000000002,KENYA BREWERIES LTD,2,23,26
SCHWEPPES TONIC WATER 500ML PET,10,607.0800336983993,COCA COLA BEVERAGES KENYA LTD,2,23,26
AQUAMIST 500ML SPARKLING WATER,10,551.1775470070727,AQUAMIST LIMITED,2,23,26
ISINYA 6S EGGS,7,701.1093625751682,ISINYA FEEDS LIMITED,2,23,26
DL 37G FILLED CHOCOLATES MINT CHOC,8,445.9606988299407,GLACIER PRODUCTS LTD 2ND,2,23,26
BALOZI 500ML CAN,7,1151.0025510286407,KENYA BREWERIES LTD,2,23,26
COKE PET 2LTS,6,790.1761379971251,COCA COLA BEVERAGES KENYA LTD,2,23,26
KERINGET 1LT MINERAL WATER,6,416.96073059360737,COCA COLA BEVERAGES KENYA LTD,2,23,26
KERINGET 1LT SPARKLING MINERAL WATER,4,337.0444836094467,COCA COLA BEVERAGES KENYA LTD,2,23,26
ILARA 500ML TNC PLAIN CUP,6,563.7666206896553,BROOKSIDE DAIRY LIMITED,2,23,26
COKE ZERO 2L PET,4,529.8530831099196,COCA COLA BEVERAGES KENYA LTD,2,23,26
JIAN 30 PACK YELLOW YOLK EGGS,3,1179.2986980781152,JIAN CEREALS DEPOT,2,23,26
FELIX 85G CAT CHICKEN,2,304.72781211372074,MERIT AFRICA LTD,2,23,26
BLUE BAND 500G MED FAT SPREAD,2,439.2360251086432,SUPER SAVERS DISTRIBUTION LTD,2,23,26
MILL BAKERS 300G  ENGLISH MUFFINS,3,316.8,MILL BAKERS LIMITED,2,23,26
DL 70ML MINI FIESTA CLASSIC,3,165.70044313146235,GLACIER PRODUCTS LTD G P,2,23,26
FC 125G (30D) FRESH NYAMABITE,3,221.09310761789598,FARMERS CHOICE LTD,2,23,26
ILARA 1LT MAZIWA LALA  PLASTIC BOTTLE,3,400.79999999999995,BROOKSIDE DAIRY LIMITED,2,23,26
KNORR 51G 6S BEEF CHILLI CUBES,1,75.39268817204301,UNILEVER KENYA LIMITED,2,23,26
SANTA MARIA 70G TOMATO PASTE SATCHET,2,59.78691588785047,DEBENHAM AND FEAR LTD,2,23,26
ILARA  POUCH FRESH MILK 1LTR,9,842.7030566226827,BROOKSIDE DAIRY LIMITED,2,24,27
FESTIVE 800G SUPREME WHOLE MEAL,5,520.0,DPL FESTIVE  LIMITED,2,24,27
FESTIVE 400G FINEST SUPER SEEDED BREAD,9,936.001935483871,DPL FESTIVE  LIMITED,2,24,27
RINSUN 5LT SUNFLOWER OIL,2,2543.944234334446,KAPA OIL REFINERIES LTD,2,24,27
COKE PET 350ML,17,661.0180273365349,COCA COLA BEVERAGES KENYA LTD,2,24,27
COKE ZERO 500ML PET,15,782.1049085659288,COCA COLA BEVERAGES KENYA LTD,2,24,27
COKE PET 500ML,11,585.0933277094318,COCA COLA BEVERAGES KENYA LTD,2,24,27
TUSKER 500ML LAGER BEER,12,2006.4,KENYA BREWERIES LTD,2,24,27
AQUAMIST 500ML SPARKLING WATER,12,661.4130564084873,AQUAMIST LIMITED,2,24,27
ISINYA 6S EGGS,7,701.1093625751682,ISINYA FEEDS LIMITED,2,24,27
DL 37G FILLED CHOCOLATES MINT CHOC,9,501.7057861836833,GLACIER PRODUCTS LTD 2ND,2,24,27
BALOZI 500ML CAN,8,1315.431486889875,KENYA BREWERIES LTD,2,24,27
OLA 40G MEXICAN CRUNCH TORTILA CHIPS,6,309.4338842975207,PROPACK KENYA LTD,2,24,27
WRIGLEYS JUICY FRUIT 10S CLASSIC,6,127.99875679875682,RADBONE CLARK LIMITED MARS,2,24,27
COKE PET 2LTS,7,921.872160996646,COCA COLA BEVERAGES KENYA LTD,2,24,27
KERINGET 1LT MINERAL WATER,6,416.96073059360737,COCA COLA BEVERAGES KENYA LTD,2,24,27
KERINGET 1LT SPARKLING MINERAL WATER,4,337.0444836094467,COCA COLA BEVERAGES KENYA LTD,2,24,27
COKE ZERO 2L PET,5,662.3163538873995,COCA COLA BEVERAGES KENYA LTD,2,24,27
ROYCO 4G 40S BEEF CUBES,3,329.34455626715464,UNILEVER KENYA LIMITED,2,24,27
MILL BAKERS 300G  ENGLISH MUFFINS,3,316.8,MILL BAKERS LIMITED,2,24,27
FC 125G (30D) FRESH NYAMABITE,3,221.09310761789598,FARMERS CHOICE LTD,2,24,27
CADBURY 28G BUBBLY CHOCOLATE,2,156.49173256649897,HASBAH KENYA LTD CADBURY,2,24,27
ILARA 1LT MAZIWA LALA  PLASTIC BOTTLE,3,400.79999999999995,BROOKSIDE DAIRY LIMITED,2,24,27
SANTA MARIA 70G TOMATO PASTE SATCHET,2,59.78691588785047,DEBENHAM AND FEAR LTD,2,24,27
MILL BAKERS 200G QUEEN CAKE,1,105.60000000000001,MILL BAKERS LIMITED,2,24,27
ILARA  POUCH FRESH MILK 1LTR,10,936.3367295807585,BROOKSIDE DAIRY LIMITED,2,25,28
BIO 2L SEMI SKIMMED FRESH MILK,5,1222.447195154069,BIO FOOD PRODUCTS LTD,2,25,28
FESTIVE 800G SUPREME WHOLE MEAL,6,624.0,DPL FESTIVE  LIMITED,2,25,28
FESTIVE 400G FINEST SUPER SEEDED BREAD,6,624.0012903225806,DPL FESTIVE  LIMITED,2,25,28
KINGSMIL 400G KUBWA WAO WHITE BREAD,3,156.0,KENAFRIC BAKERY LTD,2,25,28
COKE PET 350ML,17,661.0180273365349,COCA COLA BEVERAGES KENYA LTD,2,25,28
EMBASSY BY DUNHILL BLUE 20S,12,4416.012147705051,NOBLE OUTLOOK LIMITED,2,25,28
COKE PET 500ML,12,638.2836302284711,COCA COLA BEVERAGES KENYA LTD,2,25,28
AQUAMIST 500ML SPARKLING WATER,7,385.8242829049509,AQUAMIST LIMITED,2,25,28
ISINYA 6S EGGS,7,701.1093625751682,ISINYA FEEDS LIMITED,2,25,28
KRACKLES POTATO CRISP BBQ30G,6,261.94272445820434,PROPACK KENYA LTD,2,25,28
KRACKLES CHEESE & ONION 30G,6,265.96298834818367,PROPACK KENYA LTD,2,25,28
OLA 40G MEXICAN CRUNCH TORTILA CHIPS,5,257.8615702479339,PROPACK KENYA LTD,2,25,28
WRIGLEYS JUICY FRUIT 10S CLASSIC,6,127.99875679875682,RADBONE CLARK LIMITED MARS,2,25,28
BIO 150ML NATURAL YOGHURT,5,461.5571428571429,BIO FOOD PRODUCTS LTD,2,25,28
COKE ZERO 2L PET,5,662.3163538873995,COCA COLA BEVERAGES KENYA LTD,2,25,28
FC 100G (30D) COLLAR BACON,3,430.4898122253296,FARMERS CHOICE LTD,2,25,28
